Model,MSO58 
Channel,CH1,,Channel,CH2,,Channel,CH3,,Channel,CH8 
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,DIGITAL 
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s 
Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09,,Sample Interval,4.00000000e-09 
Record Length,16002,,Record Length,16002,,Record Length,16002,,Record Length,16002 
Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000,,Zero Index,-2399088.16000000 
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,None 
,,,,,,,,,, 
ANALOG_Thumbnail,CH1_DECI,,ANALOG_Thumbnail,CH2_DECI,,ANALOG_Thumbnail,CH3_DECI,,, 
 
TIME,CH1,CH2,CH3,CH8_D7,CH8_D6,CH8_D5,CH8_D4,CH8_D3,CH8_D2,CH8_D1,CH8_D0 
9.64750064e-03,1.28750000e-01,1.87531250e+00,3.11000000e+00,1,0,1,1,1,1,0,0
9.64750464e-03,-2.43750000e-01,3.40281250e+00,3.42000000e+00,1,0,1,1,1,1,0,0
9.64750864e-03,4.02500000e-01,3.07375000e+00,3.56500000e+00,1,0,1,1,1,1,0,0
9.64751264e-03,1.72500000e-01,3.05250000e+00,3.37000000e+00,1,0,1,1,1,1,0,0
9.64751664e-03,-1.76250000e-01,3.02437500e+00,3.30500000e+00,1,0,1,1,1,1,0,0
9.64752064e-03,3.55000000e-01,2.81562500e-01,3.72000000e+00,0,1,1,1,0,0,0,0
9.64752464e-03,3.12500000e-02,-6.40625000e-02,3.03500000e+00,0,1,1,1,0,0,0,0
9.64752864e-03,-6.87500000e-02,-5.62500000e-02,3.27500000e+00,0,1,1,1,0,0,0,0
9.64753264e-03,-2.62500000e-02,3.25312500e-01,3.48000000e+00,0,1,1,1,0,0,0,0
9.64753664e-03,2.25000000e-01,4.12187500e-01,3.22500000e+00,0,1,1,1,0,0,0,0
9.64754064e-03,-2.28750000e-01,3.36343750e+00,3.22500000e+00,0,1,1,1,0,0,0,0
9.64754464e-03,7.12500000e-02,3.15562500e+00,3.46000000e+00,0,1,1,1,0,0,0,0
9.64754864e-03,1.83125000e-01,3.12875000e+00,3.42000000e+00,0,1,1,1,0,0,0,0
9.64755264e-03,-8.37500000e-02,3.23750000e+00,3.17500000e+00,0,1,1,1,0,0,0,0
9.64755664e-03,-8.62500000e-02,7.62500000e-01,3.34000000e+00,1,0,1,1,1,1,0,1
9.64756064e-03,2.75000000e-01,-9.06250000e-02,3.26500000e+00,1,0,1,1,1,1,0,1
9.64756464e-03,-1.18750000e-01,4.73125000e-01,3.33500000e+00,1,0,1,1,1,1,0,1
9.64756864e-03,-9.12500000e-02,3.88750000e-01,3.35500000e+00,1,0,1,1,1,1,0,1
9.64757264e-03,1.36250000e-01,2.49062500e-01,3.17500000e+00,1,0,1,1,1,1,0,1
9.64757664e-03,-2.08750000e-01,3.23656250e+00,3.10000000e+00,1,0,1,1,1,1,0,1
9.64758064e-03,-1.26250000e-01,3.33500000e+00,3.51000000e+00,1,0,1,1,1,1,0,1
9.64758464e-03,8.87500000e-02,3.38937500e+00,3.41000000e+00,1,0,1,1,1,1,0,1
9.64758864e-03,-2.62500000e-02,3.07687500e+00,3.20000000e+00,1,0,1,1,1,1,0,1
9.64759264e-03,-1.23750000e-01,2.02125000e+00,3.48500000e+00,1,1,0,0,0,0,0,0
9.64759664e-03,1.87500000e-01,8.78125000e-02,3.25000000e+00,1,1,0,0,0,0,0,0
9.64760064e-03,-4.83750000e-01,-4.03125000e-02,2.94875000e+00,1,1,0,0,0,0,0,0
9.64760464e-03,-2.71250000e-01,3.26562500e-01,3.15000000e+00,1,1,0,0,0,0,0,0
9.64760864e-03,2.25000000e-01,2.52187500e-01,3.51500000e+00,1,1,0,0,0,0,0,0
9.64761264e-03,-2.87500000e-02,2.87843750e+00,3.26000000e+00,1,1,0,0,0,0,0,0
9.64761664e-03,-1.01250000e-01,3.26375000e+00,3.38000000e+00,1,1,0,0,0,0,0,0
9.64762064e-03,1.51875000e-01,3.23093750e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.64762464e-03,1.62500000e-01,2.99343750e+00,3.29500000e+00,1,1,0,0,0,0,0,0
9.64762864e-03,-1.43750000e-01,3.11750000e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.64763264e-03,-1.18125000e-01,-2.77500000e-01,3.26000000e+00,1,0,1,1,1,1,0,1
9.64763664e-03,2.40000000e-01,4.00000000e-01,3.40500000e+00,1,0,1,1,1,1,0,1
9.64764064e-03,-9.37500000e-02,1.28750000e-01,3.29000000e+00,1,0,1,1,1,1,0,1
9.64764464e-03,-4.62500000e-02,1.88125000e-01,3.38000000e+00,1,0,1,1,1,1,0,1
9.64764864e-03,1.23125000e-01,1.56500000e+00,3.11500000e+00,1,0,1,1,1,1,0,1
9.64765264e-03,-2.91250000e-01,3.39906250e+00,3.42500000e+00,1,0,1,1,1,1,0,1
9.64765664e-03,3.65000000e-01,3.07250000e+00,3.53500000e+00,1,0,1,1,1,1,0,1
9.64766064e-03,1.87500000e-01,3.06156250e+00,3.36000000e+00,1,0,1,1,1,1,0,1
9.64766464e-03,-1.81250000e-01,3.02437500e+00,3.25000000e+00,1,0,1,1,1,1,0,1
9.64766864e-03,4.22500000e-01,4.39687500e-01,3.81500000e+00,0,1,1,1,0,0,0,0
9.64767264e-03,2.12500000e-02,-5.03125000e-02,2.98500000e+00,0,1,1,1,0,0,0,0
9.64767664e-03,-1.10625000e-01,-6.62500000e-02,3.20500000e+00,0,1,1,1,0,0,0,0
9.64768064e-03,-4.87500000e-02,3.39062500e-01,3.44500000e+00,0,1,1,1,0,0,0,0
9.64768464e-03,2.62500000e-01,3.67500000e-01,3.23000000e+00,0,1,1,1,0,0,0,0
9.64768864e-03,-1.73750000e-01,3.36218750e+00,3.22500000e+00,0,1,1,1,0,0,0,0
9.64769264e-03,4.62500000e-02,3.19156250e+00,3.36000000e+00,0,1,1,1,0,0,0,0
9.64769664e-03,1.80625000e-01,3.13531250e+00,3.42000000e+00,0,1,1,1,0,0,0,0
9.64770064e-03,-8.12500000e-02,3.24156250e+00,3.16000000e+00,0,1,1,1,0,0,0,0
9.64770464e-03,-1.08750000e-01,8.01562500e-01,3.35000000e+00,1,0,1,1,1,1,0,1
9.64770864e-03,2.55000000e-01,-9.78125000e-02,3.26500000e+00,1,0,1,1,1,1,0,1
9.64771264e-03,-1.21250000e-01,4.84375000e-01,3.31000000e+00,1,0,1,1,1,1,0,1
9.64771664e-03,-8.87500000e-02,3.85000000e-01,3.37500000e+00,1,0,1,1,1,1,0,1
9.64772064e-03,1.03750000e-01,2.45312500e-01,3.18500000e+00,1,0,1,1,1,1,0,1
9.64772464e-03,-1.56250000e-01,3.26187500e+00,3.13500000e+00,1,0,1,1,1,1,0,1
9.64772864e-03,-1.21250000e-01,3.32468750e+00,3.55000000e+00,1,0,1,1,1,1,0,1
9.64773264e-03,1.28125000e-01,3.39031250e+00,3.42500000e+00,1,0,1,1,1,1,0,1
9.64773664e-03,6.25000000e-03,3.06687500e+00,3.17000000e+00,1,0,1,1,1,1,0,1
9.64774064e-03,-1.90625000e-01,2.40187500e+00,3.40500000e+00,1,1,1,0,0,0,0,0
9.64774464e-03,2.42500000e-01,1.09375000e-01,3.34500000e+00,1,1,0,0,0,0,0,0
9.64774864e-03,-4.85000000e-01,-8.09375000e-02,2.96750000e+00,1,1,0,0,0,0,0,0
9.64775264e-03,-2.68125000e-01,2.87187500e-01,3.17500000e+00,1,1,0,0,0,0,0,0
9.64775664e-03,2.80000000e-01,2.07500000e-01,3.52000000e+00,1,1,0,0,0,0,0,0
9.64776064e-03,-1.62500000e-02,2.75906250e+00,3.28000000e+00,1,1,0,0,0,0,0,0
9.64776464e-03,-6.37500000e-02,3.28187500e+00,3.41000000e+00,1,1,0,0,0,0,0,0
9.64776864e-03,2.02500000e-01,3.17875000e+00,3.42000000e+00,1,1,0,0,0,0,0,0
9.64777264e-03,1.69375000e-01,2.97718750e+00,3.33000000e+00,1,1,0,0,0,0,0,0
9.64777664e-03,-1.31250000e-01,3.12156250e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.64778064e-03,-1.48750000e-01,-3.04062500e-01,3.21500000e+00,1,0,1,1,1,1,1,0
9.64778464e-03,2.92500000e-01,3.60937500e-01,3.42500000e+00,1,0,1,1,1,1,1,0
9.64778864e-03,-3.75000000e-03,1.00937500e-01,3.32000000e+00,1,0,1,1,1,1,1,0
9.64779264e-03,-4.12500000e-02,2.25625000e-01,3.37000000e+00,1,0,1,1,1,1,1,0
9.64779664e-03,1.13750000e-01,1.63687500e+00,3.09500000e+00,1,0,1,1,1,1,1,0
9.64780064e-03,-2.53125000e-01,3.40031250e+00,3.33500000e+00,1,0,1,1,1,1,1,0
9.64780464e-03,3.85000000e-01,3.08625000e+00,3.54500000e+00,1,0,1,1,1,1,1,0
9.64780864e-03,1.90000000e-01,3.06500000e+00,3.33500000e+00,1,0,1,1,1,1,1,0
9.64781264e-03,-1.41250000e-01,3.02562500e+00,3.20500000e+00,1,0,1,1,1,1,1,0
9.64781664e-03,3.95000000e-01,4.12500000e-01,3.82500000e+00,0,1,1,1,0,0,0,0
9.64782064e-03,1.87500000e-02,-4.87500000e-02,2.97500000e+00,0,1,1,1,0,0,0,0
9.64782464e-03,-8.56250000e-02,-6.12500000e-02,3.26500000e+00,0,1,1,1,0,0,0,0
9.64782864e-03,-4.87500000e-02,3.32812500e-01,3.45500000e+00,0,1,1,1,0,0,0,0
9.64783264e-03,2.80000000e-01,3.71562500e-01,3.25000000e+00,0,1,1,1,0,0,0,0
9.64783664e-03,-1.76250000e-01,3.36875000e+00,3.22500000e+00,0,1,1,1,0,0,0,0
9.64784064e-03,-3.75000000e-03,3.19781250e+00,3.42000000e+00,0,1,1,1,0,0,0,0
9.64784464e-03,1.93125000e-01,3.14687500e+00,3.45000000e+00,0,1,1,1,0,0,0,0
9.64784864e-03,-9.87500000e-02,3.24531250e+00,3.15000000e+00,0,1,1,1,0,0,0,0
9.64785264e-03,-7.62500000e-02,9.86875000e-01,3.28000000e+00,1,0,1,1,1,1,1,0
9.64785664e-03,2.17500000e-01,-1.26250000e-01,3.25500000e+00,1,0,1,1,1,1,1,0
9.64786064e-03,-1.16250000e-01,5.13437500e-01,3.26500000e+00,1,0,1,1,1,1,1,0
9.64786464e-03,-1.21250000e-01,3.63437500e-01,3.38000000e+00,1,0,1,1,1,1,1,0
9.64786864e-03,8.37500000e-02,2.41875000e-01,3.23500000e+00,1,0,1,1,1,1,1,0
9.64787264e-03,-1.73750000e-01,3.21500000e+00,3.05000000e+00,1,0,1,1,1,1,1,0
9.64787664e-03,-1.33750000e-01,3.33093750e+00,3.58000000e+00,1,0,1,1,1,1,1,0
9.64788064e-03,1.15625000e-01,3.40406250e+00,3.36000000e+00,1,0,1,1,1,1,1,0
9.64788464e-03,8.75000000e-03,3.05906250e+00,3.22500000e+00,1,0,1,1,1,1,1,0
9.64788864e-03,-2.06875000e-01,2.49406250e+00,3.48500000e+00,1,1,1,0,0,0,0,0
9.64789264e-03,2.30000000e-01,1.02187500e-01,3.34000000e+00,1,1,0,0,0,0,0,0
9.64789664e-03,-4.82500000e-01,-1.03125000e-01,2.94125000e+00,1,1,0,0,0,0,0,0
9.64790064e-03,-2.76250000e-01,2.80625000e-01,3.13500000e+00,1,1,0,0,0,0,0,0
9.64790464e-03,2.82500000e-01,2.11250000e-01,3.56500000e+00,1,1,0,0,0,0,0,0
9.64790864e-03,1.62500000e-02,2.76531250e+00,3.29500000e+00,1,1,0,0,0,0,0,0
9.64791264e-03,-7.62500000e-02,3.28875000e+00,3.38000000e+00,1,1,0,0,0,0,0,0
9.64791664e-03,1.90000000e-01,3.16750000e+00,3.42000000e+00,1,1,0,0,0,0,0,0
9.64792064e-03,1.41250000e-01,2.97718750e+00,3.33000000e+00,1,1,0,0,0,0,0,0
9.64792464e-03,-1.13750000e-01,3.11156250e+00,3.43000000e+00,1,1,0,0,0,0,0,0
9.64792864e-03,-1.66250000e-01,-2.94062500e-01,3.22000000e+00,1,0,1,1,1,1,1,0
9.64793264e-03,2.72500000e-01,3.70937500e-01,3.38500000e+00,1,0,1,1,1,1,1,0
9.64793664e-03,-4.37500000e-02,1.00937500e-01,3.36000000e+00,1,0,1,1,1,1,1,0
9.64794064e-03,-3.37500000e-02,2.16875000e-01,3.38000000e+00,1,0,1,1,1,1,1,0
9.64794464e-03,1.54375000e-01,1.38343750e+00,3.07500000e+00,1,0,1,1,1,1,1,0
9.64794864e-03,-2.58125000e-01,3.40437500e+00,3.31000000e+00,1,0,1,1,1,1,1,0
9.64795264e-03,3.35000000e-01,3.08375000e+00,3.50000000e+00,1,0,1,1,1,1,1,0
9.64795664e-03,2.10000000e-01,3.06750000e+00,3.38000000e+00,1,0,1,1,1,1,1,0
9.64796064e-03,-1.56250000e-01,3.04031250e+00,3.29000000e+00,1,0,1,1,1,1,1,0
9.64796464e-03,3.75000000e-01,5.32812500e-01,3.85500000e+00,0,1,1,1,0,0,0,0
9.64796864e-03,1.25000000e-03,-3.09375000e-02,3.01500000e+00,0,1,1,1,0,0,0,0
9.64797264e-03,-1.57500000e-01,-4.68750000e-02,3.28000000e+00,0,1,1,1,0,0,0,0
9.64797664e-03,-7.62500000e-02,3.40625000e-01,3.41000000e+00,0,1,1,1,0,0,0,0
9.64798064e-03,2.47500000e-01,3.05000000e-01,3.20000000e+00,0,1,1,1,0,0,0,0
9.64798464e-03,-1.51250000e-01,3.37531250e+00,3.17500000e+00,0,1,1,1,0,0,0,0
9.64798864e-03,1.25000000e-03,3.22968750e+00,3.47000000e+00,0,1,1,1,0,0,0,0
9.64799264e-03,1.63125000e-01,3.19062500e+00,3.41000000e+00,0,1,1,1,0,0,0,0
9.64799664e-03,-7.87500000e-02,3.24531250e+00,3.21500000e+00,0,1,1,1,0,0,0,0
9.64800064e-03,-6.12500000e-02,1.05500000e+00,3.34500000e+00,1,0,1,1,1,1,1,1
9.64800464e-03,2.60000000e-01,-1.48750000e-01,3.34000000e+00,1,0,1,1,1,1,1,1
9.64800864e-03,-1.16250000e-01,5.69062500e-01,3.31500000e+00,1,0,1,1,1,1,1,1
9.64801264e-03,-7.12500000e-02,3.63437500e-01,3.35500000e+00,1,0,1,1,1,1,1,1
9.64801664e-03,8.62500000e-02,2.19375000e-01,3.24500000e+00,1,0,1,1,1,1,1,1
9.64802064e-03,-1.36250000e-01,3.19281250e+00,3.04000000e+00,1,0,1,1,1,1,1,1
9.64802464e-03,-1.53750000e-01,3.32968750e+00,3.49500000e+00,1,0,1,1,1,1,1,1
9.64802864e-03,1.18125000e-01,3.41500000e+00,3.33500000e+00,1,0,1,1,1,1,1,1
9.64803264e-03,2.87500000e-02,3.04656250e+00,3.24500000e+00,1,0,1,1,1,1,1,1
9.64803664e-03,-1.78750000e-01,2.50031250e+00,3.49000000e+00,1,1,1,0,0,0,0,0
9.64804064e-03,2.35000000e-01,1.27187500e-01,3.29500000e+00,1,1,0,0,0,0,0,0
9.64804464e-03,-5.20000000e-01,-1.54062500e-01,2.87750000e+00,1,1,0,0,0,0,0,0
9.64804864e-03,-2.71250000e-01,2.71875000e-01,3.15000000e+00,1,1,0,0,0,0,0,0
9.64805264e-03,2.75000000e-01,2.13750000e-01,3.51500000e+00,1,1,0,0,0,0,0,0
9.64805664e-03,-3.75000000e-03,2.56031250e+00,3.33500000e+00,1,1,0,0,0,0,0,0
9.64806064e-03,-1.03750000e-01,3.28000000e+00,3.33000000e+00,1,1,0,0,0,0,0,0
9.64806464e-03,1.97500000e-01,3.10687500e+00,3.46500000e+00,1,1,0,0,0,0,0,0
9.64806864e-03,1.92500000e-01,2.99968750e+00,3.43500000e+00,1,1,0,0,0,0,0,0
9.64807264e-03,-8.62500000e-02,3.10625000e+00,3.37000000e+00,1,1,0,0,0,0,0,0
9.64807664e-03,-2.53125000e-01,-3.27500000e-01,3.09500000e+00,1,0,1,1,1,1,1,1
9.64808064e-03,3.17500000e-01,3.27187500e-01,3.42000000e+00,1,0,1,1,1,1,1,1
9.64808464e-03,-3.62500000e-02,1.17500000e-01,3.39500000e+00,1,0,1,1,1,1,1,1
9.64808864e-03,-8.75000000e-03,2.40312500e-01,3.37000000e+00,1,0,1,1,1,1,1,1
9.64809264e-03,1.25625000e-01,1.10531250e+00,3.08500000e+00,1,0,1,1,1,1,1,1
9.64809664e-03,-3.00625000e-01,3.37906250e+00,3.35500000e+00,1,0,1,1,1,1,1,1
9.64810064e-03,3.45000000e-01,3.08031250e+00,3.56500000e+00,1,0,1,1,1,1,1,1
9.64810464e-03,1.95000000e-01,3.08781250e+00,3.40500000e+00,1,0,1,1,1,1,1,1
9.64810864e-03,-1.68750000e-01,3.06343750e+00,3.21500000e+00,1,0,1,1,1,1,1,1
9.64811264e-03,3.95000000e-01,5.40312500e-01,3.88000000e+00,0,1,1,1,0,0,0,0
9.64811664e-03,-2.62500000e-02,-5.53125000e-02,2.99500000e+00,0,1,1,1,0,0,0,0
9.64812064e-03,-1.43125000e-01,-6.34375000e-02,3.26000000e+00,0,1,1,1,0,0,0,0
9.64812464e-03,-1.16250000e-01,3.65625000e-01,3.48000000e+00,0,1,1,1,0,0,0,0
9.64812864e-03,2.40000000e-01,3.40937500e-01,3.26500000e+00,0,1,1,1,0,0,0,0
9.64813264e-03,-1.46250000e-01,3.37687500e+00,3.25000000e+00,0,1,1,1,0,0,0,0
9.64813664e-03,-2.62500000e-02,3.23906250e+00,3.43000000e+00,0,1,1,1,0,0,0,0
9.64814064e-03,1.53125000e-01,3.20781250e+00,3.44500000e+00,0,1,1,1,0,0,0,0
9.64814464e-03,-6.12500000e-02,3.25625000e+00,3.22000000e+00,0,1,1,1,0,0,0,0
9.64814864e-03,-6.37500000e-02,1.13812500e+00,3.37500000e+00,1,0,1,1,1,1,1,1
9.64815264e-03,2.75000000e-01,-1.67500000e-01,3.30500000e+00,1,0,1,1,1,1,1,1
9.64815664e-03,-1.18750000e-01,5.70312500e-01,3.31500000e+00,1,0,1,1,1,1,1,1
9.64816064e-03,-1.21250000e-01,3.72500000e-01,3.41000000e+00,1,0,1,1,1,1,1,1
9.64816464e-03,6.62500000e-02,2.29062500e-01,3.19500000e+00,1,0,1,1,1,1,1,1
9.64816864e-03,-1.31250000e-01,3.13562500e+00,3.08500000e+00,1,0,1,1,1,1,1,1
9.64817264e-03,-1.56250000e-01,3.34750000e+00,3.53000000e+00,1,0,1,1,1,1,1,1
9.64817664e-03,1.55000000e-01,3.40812500e+00,3.35500000e+00,1,0,1,1,1,1,1,1
9.64818064e-03,6.37500000e-02,3.03875000e+00,3.22500000e+00,1,0,1,1,1,1,1,1
9.64818464e-03,-2.03750000e-01,2.78750000e+00,3.45500000e+00,1,0,1,0,0,0,0,0
9.64818864e-03,2.80625000e-01,1.48750000e-01,3.38000000e+00,1,1,0,0,0,0,0,0
9.64819264e-03,-5.18750000e-01,-2.02500000e-01,2.92000000e+00,1,1,0,0,0,0,0,0
9.64819664e-03,-2.70625000e-01,2.33125000e-01,3.19000000e+00,1,1,0,0,0,0,0,0
9.64820064e-03,3.00000000e-01,1.70312500e-01,3.52000000e+00,1,1,0,0,0,0,0,0
9.64820464e-03,4.37500000e-02,2.54531250e+00,3.31000000e+00,1,1,0,0,0,0,0,0
9.64820864e-03,-7.37500000e-02,3.30687500e+00,3.41500000e+00,1,1,0,0,0,0,0,0
9.64821264e-03,2.20000000e-01,3.09312500e+00,3.44500000e+00,1,1,0,0,0,0,0,0
9.64821664e-03,1.75000000e-01,2.98093750e+00,3.38500000e+00,1,1,0,0,0,0,0,0
9.64822064e-03,-9.37500000e-02,3.12000000e+00,3.43000000e+00,1,1,0,0,0,0,0,0
9.64822464e-03,1.46875000e-01,-2.40625000e-02,3.44000000e+00,1,1,0,0,0,0,0,0
9.64822864e-03,6.62500000e-02,4.06250000e-02,3.19000000e+00,1,1,0,0,0,0,0,0
9.64823264e-03,-4.87500000e-02,4.12500000e-02,3.23500000e+00,1,1,0,0,0,0,0,0
9.64823664e-03,2.12500000e-02,2.18125000e-01,3.47500000e+00,1,1,0,0,0,0,0,0
9.64824064e-03,1.90000000e-01,1.19187500e+00,3.24000000e+00,1,1,0,0,0,0,0,0
9.64824464e-03,-2.38750000e-01,3.37343750e+00,3.37500000e+00,1,1,0,0,0,0,0,0
9.64824864e-03,2.32500000e-01,3.06093750e+00,3.47000000e+00,1,1,0,0,0,0,0,0
9.64825264e-03,1.90000000e-01,3.06156250e+00,3.36000000e+00,1,1,0,0,0,0,0,0
9.64825664e-03,-1.13750000e-01,3.12875000e+00,3.26500000e+00,1,1,0,0,0,0,0,0
9.64826064e-03,-5.62500000e-02,2.88750000e-01,3.36500000e+00,0,1,1,1,0,0,0,0
9.64826464e-03,1.23125000e-01,-4.84375000e-02,3.21000000e+00,0,1,1,1,0,0,0,0
9.64826864e-03,-1.63750000e-01,9.81250000e-02,3.25000000e+00,0,1,1,1,0,0,0,0
9.64827264e-03,-1.11250000e-01,3.80937500e-01,3.41000000e+00,0,1,1,1,0,0,0,0
9.64827664e-03,1.90625000e-01,2.14375000e-01,3.19000000e+00,0,1,1,1,0,0,0,0
9.64828064e-03,-1.63750000e-01,3.35562500e+00,3.12500000e+00,0,1,1,1,0,0,0,0
9.64828464e-03,2.87500000e-02,3.31562500e+00,3.49500000e+00,0,1,1,1,0,0,0,0
9.64828864e-03,1.23750000e-01,3.26718750e+00,3.42500000e+00,0,1,1,1,0,0,0,0
9.64829264e-03,-4.12500000e-02,3.13687500e+00,3.16000000e+00,0,1,1,1,0,0,0,0
9.64829664e-03,-2.37500000e-02,1.32875000e+00,3.51000000e+00,1,1,0,0,0,0,0,0
9.64830064e-03,1.41250000e-01,-1.46875000e-02,3.22000000e+00,1,1,0,0,0,0,0,0
9.64830464e-03,-3.33125000e-01,2.81250000e-01,3.13500000e+00,1,1,0,0,0,0,0,0
9.64830864e-03,-1.91250000e-01,3.51250000e-01,3.22000000e+00,1,1,0,0,0,0,0,0
9.64831264e-03,1.60000000e-01,2.98437500e-01,3.31000000e+00,1,1,0,0,0,0,0,0
9.64831664e-03,-1.41250000e-01,3.15281250e+00,3.14500000e+00,1,1,0,0,0,0,0,0
9.64832064e-03,-1.36250000e-01,3.29125000e+00,3.48500000e+00,1,1,0,0,0,0,0,0
9.64832464e-03,1.15625000e-01,3.38062500e+00,3.34000000e+00,1,1,0,0,0,0,0,0
9.64832864e-03,6.87500000e-02,3.02718750e+00,3.21000000e+00,1,1,0,0,0,0,0,0
9.64833264e-03,-1.91250000e-01,2.87468750e+00,3.48500000e+00,1,1,0,0,0,0,0,0
9.64833664e-03,2.40000000e-01,-2.65625000e-02,3.40000000e+00,1,1,0,0,0,0,0,0
9.64834064e-03,-1.61250000e-01,1.75937500e-01,3.16500000e+00,1,1,0,0,0,0,0,0
9.64834464e-03,-1.81250000e-01,2.44375000e-01,3.21000000e+00,1,1,0,0,0,0,0,0
9.64834864e-03,9.62500000e-02,1.69375000e-01,3.49500000e+00,1,1,0,0,0,0,0,0
9.64835264e-03,6.87500000e-02,2.45906250e+00,3.15500000e+00,1,1,0,0,0,0,0,0
9.64835664e-03,-1.31250000e-01,3.35343750e+00,3.41000000e+00,1,1,0,0,0,0,0,0
9.64836064e-03,3.07500000e-01,3.09312500e+00,3.45500000e+00,1,1,0,0,0,0,0,0
9.64836464e-03,1.72500000e-01,3.01906250e+00,3.32500000e+00,1,1,0,0,0,0,0,0
9.64836864e-03,-1.83750000e-01,3.04062500e+00,3.39500000e+00,1,1,0,0,0,0,0,0
9.64837264e-03,1.60625000e-01,3.75000000e-02,3.51000000e+00,1,1,0,0,0,0,0,0
9.64837664e-03,1.23750000e-01,4.46875000e-02,3.16500000e+00,1,1,0,0,0,0,0,0
9.64838064e-03,-7.62500000e-02,-2.43750000e-02,3.27500000e+00,1,1,0,0,0,0,0,0
9.64838464e-03,-1.62500000e-02,2.89375000e-01,3.44500000e+00,1,1,0,0,0,0,0,0
9.64838864e-03,2.15000000e-01,1.00281250e+00,3.22500000e+00,1,1,0,0,0,0,0,0
9.64839264e-03,-2.36250000e-01,3.38968750e+00,3.29500000e+00,1,1,0,0,0,0,0,0
9.64839664e-03,2.28125000e-01,3.07406250e+00,3.47000000e+00,1,1,0,0,0,0,0,0
9.64840064e-03,2.07500000e-01,3.05281250e+00,3.44000000e+00,1,1,0,0,0,0,0,0
9.64840464e-03,-1.16250000e-01,3.17375000e+00,3.20500000e+00,1,1,0,0,0,0,0,0
9.64840864e-03,-5.87500000e-02,3.34375000e-01,3.41500000e+00,0,1,1,1,0,0,0,0
9.64841264e-03,1.08750000e-01,-5.34375000e-02,3.15500000e+00,0,1,1,1,0,0,0,0
9.64841664e-03,-2.03750000e-01,1.53125000e-01,3.30000000e+00,0,1,1,1,0,0,0,0
9.64842064e-03,-9.37500000e-02,3.54375000e-01,3.43000000e+00,0,1,1,1,0,0,0,0
9.64842464e-03,2.05625000e-01,2.48437500e-01,3.19000000e+00,0,1,1,1,0,0,0,0
9.64842864e-03,-1.71250000e-01,3.35343750e+00,3.13500000e+00,0,1,1,1,0,0,0,0
9.64843264e-03,4.62500000e-02,3.27750000e+00,3.54000000e+00,0,1,1,1,0,0,0,0
9.64843664e-03,1.26875000e-01,3.27968750e+00,3.44500000e+00,0,1,1,1,0,0,0,0
9.64844064e-03,-5.62500000e-02,3.15312500e+00,3.16000000e+00,0,1,1,1,0,0,0,0
9.64844464e-03,-3.87500000e-02,1.35875000e+00,3.46000000e+00,1,1,0,0,0,0,0,1
9.64844864e-03,1.74375000e-01,-2.28125000e-02,3.25500000e+00,1,1,0,0,0,0,0,1
9.64845264e-03,-2.98125000e-01,3.04375000e-01,3.20500000e+00,1,1,0,0,0,0,0,1
9.64845664e-03,-2.05625000e-01,3.74687500e-01,3.25500000e+00,1,1,0,0,0,0,0,1
9.64846064e-03,1.41250000e-01,2.89375000e-01,3.29000000e+00,1,1,0,0,0,0,0,1
9.64846464e-03,-1.43750000e-01,3.09875000e+00,3.18000000e+00,1,1,0,0,0,0,0,1
9.64846864e-03,-1.76250000e-01,3.29718750e+00,3.43000000e+00,1,1,0,0,0,0,0,1
9.64847264e-03,1.05625000e-01,3.37343750e+00,3.40000000e+00,1,1,0,0,0,0,0,1
9.64847664e-03,1.01250000e-01,3.04406250e+00,3.21000000e+00,1,1,0,0,0,0,0,1
9.64848064e-03,-2.08750000e-01,3.02531250e+00,3.40000000e+00,1,1,0,0,0,0,0,0
9.64848464e-03,2.17500000e-01,5.62500000e-03,3.49000000e+00,1,1,0,0,0,0,0,0
9.64848864e-03,-1.76250000e-01,1.27500000e-01,3.09000000e+00,1,1,0,0,0,0,0,0
9.64849264e-03,-2.03750000e-01,1.95937500e-01,3.19500000e+00,1,1,0,0,0,0,0,0
9.64849664e-03,1.46875000e-01,1.67812500e-01,3.46000000e+00,1,1,0,0,0,0,0,0
9.64850064e-03,7.87500000e-02,2.33468750e+00,3.18500000e+00,1,1,0,0,0,0,0,0
9.64850464e-03,-1.43750000e-01,3.37968750e+00,3.42000000e+00,1,1,0,0,0,0,0,0
9.64850864e-03,2.75000000e-01,3.08625000e+00,3.46500000e+00,1,1,0,0,0,0,0,0
9.64851264e-03,1.77500000e-01,2.98906250e+00,3.35500000e+00,1,1,0,0,0,0,0,0
9.64851664e-03,-1.56250000e-01,3.05500000e+00,3.39000000e+00,1,1,0,0,0,0,0,0
9.64852064e-03,9.37500000e-02,-1.87500000e-03,3.41500000e+00,1,1,0,0,0,0,0,1
